"pathway","insect_51_WholeSpecimen","insect_52_WholeSpecimen","insect_53_WholeSpecimen","insect_54_WholeSpecimen","insect_55_WholeSpecimen","insect_56_WholeSpecimen","insect_57_WholeSpecimen","insect_58_WholeSpecimen","insect_59_WholeSpecimen","insect_60_WholeSpecimen","insect_61_WholeSpecimen","insect_62_WholeSpecimen","insect_63_WholeSpecimen","insect_64_WholeSpecimen","insect_65_WholeSpecimen","insect_66_WholeSpecimen","insect_67_WholeSpecimen","insect_68_WholeSpecimen","insect_69_WholeSpecimen","insect_70_WholeSpecimen","mean_abundance","max_abundance","median_abundance","prevalence","prevalence_pct","description","description_lower","category"
"PWY-7807",75.5426558823572,0,290.766474656622,61.5155390074621,433.271643398562,318.880406954509,264.513474872852,299.762422868932,127.106491296071,0,115.291525866139,1031.37421874056,92.2585747222957,200.881743974999,1433.98567666115,279.846810377329,8453.49857167252,684.66375977903,50.2018742703465,0,710.668093250087,8453.49857167252,272.18014262509,20,100,"glyphosate degradation III","glyphosate degradation iii","Degradation"
"DARABCATK12-PWY",56.3636707765863,38.8770724802469,49.4820407998738,108.649056511608,1479.6689288068,0,248.214412600663,29.3694997652128,6977.12386249116,222.634927338696,124.599085986469,1201.38529819338,560.924853840766,76.8775403465517,619.941957918287,30.5495926754616,0,73.2825836344552,990.075011654677,0,644.400969791045,6977.12386249116,116.624071249038,20,100,"D-arabinose degradation I","d-arabinose degradation i","Degradation"
"PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY",73.8872318866251,64.5542989042832,913.293981727552,132.049026927215,78.6948957529107,286.743808157535,234.557014261434,768.825017812184,140.854826174293,80.9555381497494,102.120678873301,2276.22065774147,154.969387612401,395.256708728523,1395.07757670309,68.9025849194044,4685.6069939972,395.881213168799,342.336439097385,68.5213123828259,632.965459648909,4685.6069939972,260.650411209484,23,115,"protocatechuate degradation II (ortho-cleavage pathway)","protocatechuate degradation ii (ortho-cleavage pathway)","Degradation"
"GLUCARDEG-PWY",152.451482101364,0,258.897668884952,136.961669641704,2140.27156181942,488.547888315946,305.771560065612,432.368228248105,40.175373263731,0,94.8575079309732,1699.75939051412,440.146775819692,316.645696800503,914.137143963722,0,4686.29797178155,388.60876803995,3.99893346071541,0,624.994881032603,4686.29797178155,311.208628433058,19,95,"D-glucarate degradation I","d-glucarate degradation i","Degradation"
"PWY-7805",68.0949967606367,0,254.273813072763,53.0400488458962,35.7005778339403,280.611363614911,230.81094441464,266.105754803838,33.9844815220424,0,74.4029605127497,746.095685587347,59.7983004022042,186.432868880451,1268.98613033245,252.563984416215,7817.68513918834,535.02395916111,3.80371835542447,0,608.370736385248,7817.68513918834,208.621906647545,20,100,"(aminomethyl)phosphonate degradation","(aminomethyl)phosphonate degradation","Degradation"
"ALLANTOINDEG-PWY",0,7.9421562409709,525.145319943635,35.6061755624173,173.29056751181,209.513603347538,177.46374435673,210.352941176471,32.0310709975897,33.2955996548749,78.7634749071657,1319.65038518198,235.685495776234,87.1814825230684,1209.40207217644,114.145223513742,7009.19701433511,474.217013804242,138.719961567062,0,603.580165128854,7009.19701433511,175.37715593427,21,105,"superpathway of allantoin degradation in yeast","superpathway of allantoin degradation in yeast","Degradation"
"PWY0-1533",59.0764056231449,0,267.742094842876,68.8277302150762,335.269917594311,261.292502063135,238.558820983953,250.126051991771,104.974366305824,0,104.937725023136,713.455793531463,84.2627302682123,152.615384615385,1339.71527915118,210.576991150442,6757.35292051213,538.044862253639,38.7809740814583,0,576.280527510357,6757.35292051213,224.567906067198,20,100,"methylphosphonate degradation I","methylphosphonate degradation i","Degradation"
"PWY-6906",80.3353952282541,0,185.733091830818,101.628200180111,141.638084093631,728.688952890137,550.821066599172,265.504391100703,20.2754669566438,0,97.5781628561941,1017.98873122427,41.0402280312805,628.876356559395,1124.39573023945,7.97453310335871,4865.71182797956,446.753469539047,438.913523484562,0,537.192860594829,4865.71182797956,225.61874146576,20,100,"chitin derivatives degradation","chitin derivatives degradation","Degradation"
"PWY-8190",0,0,512.960666755865,112.650273130926,727.084922247471,9.85583434300534,0,0,202.944950172346,0,283.952029826719,578.766582827866,63.2220777059656,0,1294.32377030282,33.5869754806882,5487.98448942407,844.110700709089,278.109031124168,0,521.47761520255,5487.98448942407,157.797611651636,16,80,"L-glutamate degradation XI (reductive Stickland reaction)","l-glutamate degradation xi (reductive stickland reaction)","Degradation"
"PWY-7294",0,0,200.769377629345,0,0,268.506309484516,284.217907011857,0,0,0,0,644.402042257066,0,59.2268885057923,658.32116404007,0,5056.6572835974,0,0,0,358.605048626303,5056.6572835974,0,9,45,"D-xylose degradation IV","d-xylose degradation iv","Degradation"
"GLYCOCAT-PWY",232.94367949283,862.379161776703,435.345808179829,1.49960519681279,312.861888148819,629.100449255326,278.185381046495,278.191586435509,76.4654025757321,82.6269380314275,29.4900807196223,1715.46672064296,279.36594014856,320.66920112866,125.34352897329,104.372490134358,852.450664312055,43.4037614924199,201.127017214037,0,343.064465245272,1715.46672064296,278.188483741002,22,110,"glycogen degradation I","glycogen degradation i","Degradation"
"TYRFUMCAT-PWY",0,0,267.055755301912,0,0,125.715736595111,40.1762656817468,198.830368252056,0,63.2481668251599,0,1163.59768860368,168.58822858804,14.7709296722159,523.692772575575,158.746213195856,3741.61481037091,175.506798875651,0,0,332.077186726895,3741.61481037091,94.4819517101355,15,75,"L-tyrosine degradation I","l-tyrosine degradation i","Degradation"
"PWY-8085",0,0,136.326127726779,0,0,0,0,0,0,0,0,0,0,0,568.322402999718,239.156820150225,5176.24814212313,297.619524299577,0,0,320.883650864971,5176.24814212313,0,7,35,"picolinate degradation","picolinate degradation","Degradation"
"PWY-722",0,0,92.3926450319825,0,0,0,0,0,0,0,0,0,0,0,551.305909874541,230.342967726396,5072.58310211404,272.899283729215,0,0,310.976195423809,5072.58310211404,0,7,35,"nicotinate degradation I","nicotinate degradation i","Degradation"
"METHGLYUT-PWY",100.33891423403,142.371246926956,109.375942552977,9.17077260862567,377.203097878954,1818.44024362664,242.250892163575,480.629160078689,25.0989828398476,0,101.754275263184,1611.7127390537,303.406096486327,295.236956142417,213.977849674106,0,145.471694507401,4.98359292782543,4.99814743848341,0,299.321030220187,1818.44024362664,143.921470717178,20,100,"superpathway of methylglyoxal degradation","superpathway of methylglyoxal degradation","Degradation"
"PWY66-373",0,0,3683.46006970367,0,209.473539291517,713.611818573115,127.323135577344,0,0,0,16.8532079608797,315.214627090266,63.0625523414431,70.937717545742,6.85918315052808,531.954184776544,0,163.698549592848,1.99993939654063,0,295.222426250022,3683.46006970367,39.9578801511614,15,75,"sucrose degradation V (sucrose &alpha;-glucosidase)","sucrose degradation v (sucrose &alpha;-glucosidase)","Degradation"
"PWY0-1277",0,0,557.865126392395,0,0,186.080233286327,148.285341357821,0,0,41.517114270773,33.6916405521444,636.110984930748,51.0778211359277,184.518315823938,1090.10185712626,183.962074508699,2103.67495261591,320.767250949778,355.727225680098,0,294.668996931541,2103.67495261591,166.12370793326,16,80,"3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation","3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation","Degradation"
"FUC-RHAMCAT-PWY",17.7632968884434,24.4839054092415,60.4387532275158,0,1475.60952786872,0,294.251982179278,26.7484789871029,82.2731748361687,0,113.657318518483,1378.55293200376,1004.85747415699,75.9566694793122,272.462341501621,8.34382906806654,0,12.8028163888931,975.527642653257,0,291.186507158342,1475.60952786872,68.197711353414,18,90,"superpathway of fucose and rhamnose degradation","superpathway of fucose and rhamnose degradation","Degradation"
"ORNDEG-PWY",0,0,350.565668611344,0,387.691138554813,405.038675532637,193.410173857051,0,36.7590860569715,0,32.1057419783961,2903.07263605822,123.975074753488,264.606952861404,371.311411293962,0.999926444302891,174.957603511089,0,159.0638826928,0,270.177898610324,2903.07263605822,141.519478723144,16,80,"superpathway of ornithine degradation","superpathway of ornithine degradation","Degradation"
"P441-PWY",333.405175722168,0,60.0804485575218,0,860.570140683502,0,483.179737839867,0,0,0,82.7771238832806,1881.29622769052,324.890619793681,596.304956422999,12.0545185298895,0,0,0,101.072516450249,0,236.781573278684,1881.29622769052,36.0674835437057,13,65,"superpathway of N-acetylneuraminate degradation","superpathway of n-acetylneuraminate degradation","Degradation"
"DHGLUCONATE-PYR-CAT-PWY",59.20938042674,0,354.5955683857,0,155.645412294723,1345.85853598301,156.337355861191,0,20.0135960958912,13.1967312804415,3.35957110894227,1348.84343395038,53.6785806819629,155.990850089727,345.898138403675,2.48865959756339,205.202743254871,144.312867430003,26.1195825794216,0,219.537550371212,1348.84343395038,101.761123928372,19,95,"glucose degradation (oxidative)","glucose degradation (oxidative)","Degradation"
"PWY-561",0,0,673.168321468565,257.105520620238,0,10.9887656167445,0,0,0,0,0,0,199.457692314147,204.646508872039,463.695809292583,563.194951551807,1551.688621211,75.3803368113763,0,0,199.966326387925,1551.688621211,5.49438280837224,12,60,"superpathway of glyoxylate cycle and fatty acid degradation","superpathway of glyoxylate cycle and fatty acid degradation","Degradation"
"GLYCOL-GLYOXDEG-PWY",58.0066081515248,101.785683824696,50.079089329526,0,307.757114211547,1445.80298049935,96.1865034743439,0,19.2511764172651,0,62.1351061440649,1105.10189624127,256.731635351495,49.6401496240319,120.173469000474,0,111.439268735259,3.63399898166145,3.99170544130755,0,189.585819271391,1445.80298049935,60.0708571477949,18,90,"superpathway of glycol metabolism and degradation","superpathway of glycol metabolism and degradation","Degradation"
"PWY-6307",0,0,222.714281100836,0,8.99734624695433,11.9075863726036,0,0,92.0521274310961,0,184.613859627296,1436.64199064028,1145.25237087061,144.870305356171,0,0,121.747039962979,0,266.1294692411,0,181.746318842496,1436.64199064028,10.4524663097789,13,65,"L-tryptophan degradation X (mammalian, via tryptamine)","l-tryptophan degradation x (mammalian, via tryptamine)","Degradation"
"AST-PWY",50.3220961672907,0,216.477248363198,18.7416207358856,129.49803334791,337.197774555633,242.28193807664,165.555555555556,14.9864924324994,9.99625503230035,12.3193135099674,1433.84719967271,84.6984022220657,195.215097870534,242.752276855534,0,109.813386798273,0,100.949389707499,0,168.232604045175,1433.84719967271,105.381388252886,19,95,"L-arginine degradation II (AST pathway)","l-arginine degradation ii (ast pathway)","Degradation"
"PWY-3661",133.517008666331,9.80357699181331,49.1891793077459,0,421.304446524709,0,0,0,0,0,52.3959680246278,198.182534412366,9.97905770842577,0,532.333309268265,49.6381157829152,1454.76539848234,122.130550720383,0,0,151.661957294496,1454.76539848234,29.5841185080858,14,70,"glycine betaine degradation I","glycine betaine degradation i","Degradation"
"PWY-5179",0,0,418.200755112583,0,0,251.198529974013,0,0,48.5253333461297,22.8373907478386,17.91708795412,819.391277082345,73.3320639792813,66.4195606855334,545.204864567709,6.97815023783848,319.057236601639,70.9692270860149,223.762246862971,0,144.189686211901,819.391277082345,57.4724470158315,16,80,"toluene degradation V (aerobic) (via toluene-cis-diol)","toluene degradation v (aerobic) (via toluene-cis-diol)","Degradation"
"PWY-6961",0,0,69.8369848705694,0,1852.78307757903,28.3225069060618,0,0,33.1909577309809,0,19.0679322394633,109.337567100534,476.4538035631,0,8.05395117073097,14.4377468699213,0,0,134.32938209112,0,137.290695506076,1852.78307757903,11.2458490203261,13,65,"L-ascorbate degradation II (bacterial, aerobic)","l-ascorbate degradation ii (bacterial, aerobic)","Degradation"
"PWY-7399",0,0,197.910954146106,53.0486712451478,276.409065392041,27.5602409638554,0,0,67.4933684275462,0,48.0727279829564,396.26886875258,108.570380571871,71.56675596815,289.1236207105,189.190677188475,703.235917518822,262.11520908771,40.4731977818854,0,136.551982786882,703.235917518822,69.5300621978481,17,85,"methylphosphonate degradation II","methylphosphonate degradation ii","Degradation"
"ARGDEG-PWY",0,0,75.8013413582995,0,0,172.968819993719,213.74542168588,0,0,0,5.82505341623946,1801.8585509654,83.4019808027105,275.164269116058,0,0,0,0,0,0,131.438271866915,1801.8585509654,0,9,45,"superpathway of L-arginine, putrescine, and 4-aminobutanoate degradation","superpathway of l-arginine, putrescine, and 4-aminobutanoate degradation","Degradation"
"ORNARGDEG-PWY",0,0,75.8013413582995,0,0,172.968819993719,213.74542168588,0,0,0,5.82505341623946,1801.8585509654,83.4019808027105,275.164269116058,0,0,0,0,0,0,131.438271866915,1801.8585509654,0,9,45,"superpathway of L-arginine and L-ornithine degradation","superpathway of l-arginine and l-ornithine degradation","Degradation"
"PWY-8020",0,0,41.892175066914,5.16129032258065,0,0,146.749222917949,210.352941176471,0,0,0,2.9967789851112,0,0,69.0786922722307,209.505288706007,1860.54663083149,47.0909090909091,0,0,129.668696468483,1860.54663083149,1.4983894925556,12,60,"D-xylose degradation V","d-xylose degradation v","Degradation"
"PWY-7855",0,0,66.8610744706456,28.8791208791209,0,0,0,149,0,0,28.0266322279164,0,0,0,324.823653180124,0,1653.77487945464,131.80286058295,0,0,119.15841103977,1653.77487945464,0,9,45,"ectoine degradation","ectoine degradation","Degradation"
"PWY-5651",0,0,46.9311602647698,0,0,968.973719877359,0,0,1.3329627247558,0,7.19672313900103,909.072263806358,243.354766757357,16.6616559561617,134.557138919114,0,0,0,0,0,116.404019572244,968.973719877359,0,10,50,"L-tryptophan degradation to 2-amino-3-carboxymuconate semialdehyde","l-tryptophan degradation to 2-amino-3-carboxymuconate semialdehyde","Degradation"
"HCAMHPDEG-PWY",0,0,229.746837756919,0,0,71.2400718333638,82.9830508474576,0,0,11.8826405867971,8.49951514057398,223.70215691767,17.4798697248978,111.124591151911,527.072898789412,48.540456210618,581.202760675151,93.9558444063557,104.942412608608,0,105.618655332487,581.202760675151,59.8902640219909,16,80,"3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-hydroxypentadienoate","3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-hydroxypentadienoate","Degradation"
"PWY-6690",0,0,229.746837756919,0,0,71.2400718333638,82.9830508474576,0,0,11.8826405867971,8.49951514057398,223.70215691767,17.4798697248978,111.124591151911,527.072898789412,48.540456210618,581.202760675151,93.9558444063557,104.942412608608,0,105.618655332487,581.202760675151,59.8902640219909,16,80,"cinnamate and 3-hydroxycinnamate degradation to 2-hydroxypentadienoate","cinnamate and 3-hydroxycinnamate degradation to 2-hydroxypentadienoate","Degradation"
"GALLATE-DEGRADATION-II-PWY",0,0,29.2963685885828,3.57703689456894,0,203.22782759972,107.876567563759,179.58940397351,2.47833484107077,0,0,265.522554224836,19.650599343086,36.9159941791242,110.832484066896,0,573.856703714454,27.8385411027714,0,0,78.033120804619,573.856703714454,23.7445702229287,15,75,"gallate degradation I","gallate degradation i","Degradation"
"PWY-5742",0,0,57.1489468183758,2.21782178217822,0,0,0,0,0,0,10.1641337386018,667.337714259455,0,0,189.028071981097,0,581.842028936024,44.058193690882,0,0,77.5898455603307,667.337714259455,0,9,45,"L-arginine degradation IX (arginine:pyruvate transaminase pathway)","l-arginine degradation ix (arginine:pyruvate transaminase pathway)","Degradation"
"CRNFORCAT-PWY",0,0,49.6002519827227,0,148.459934818127,0,0,0,0,0,17.0513353684375,1131.08220360639,0,0,43.4357209021774,0,67.1580898737404,5.36951200834414,58.5449095192904,0,76.0350979039617,1131.08220360639,0,10,50,"creatinine degradation I","creatinine degradation i","Degradation"
"PWY-4702",0,0,0,15,81.2612297807586,735.84110441903,49.2461538461538,19.7734994337486,1.48299817184644,0,8.20937309799148,214.325289203722,67.1971822047344,13.0909090909091,16.2435862813935,0,0,0,0,0,61.0835662765144,735.84110441903,10.6501410944503,14,70,"phytate degradation I","phytate degradation i","Degradation"
"PWY-4321",0,0,380.405156017814,1.28564848122134,0,0,106.596996345273,0,0,0,19.6818523877671,0,0,0,74.3986513797425,0,480.110416412495,97.2079803362565,0,0,57.9843350680285,480.110416412495,0,9,45,"L-glutamate degradation IV","l-glutamate degradation iv","Degradation"
"PWY-6501",0,0,120.601451000714,0,0,0,28.4203821656051,210.352941176471,0,0,0,739.517034214961,7.81900038231432,0,34.5756037787843,8.75735099433025,0,0,0,0,57.502188185659,739.517034214961,0,9,45,"D-glucuronate degradation II","d-glucuronate degradation ii","Degradation"
"PWY-6328",0,0,52.6848316765924,0,139.417844837828,0,19.9597968894963,0,0,0,11.8049305246524,830.761030979251,44.8986908747639,7.29951702180667,20.5311728024746,0,0,0,1.33328425020615,0,56.4345549928536,830.761030979251,0.666642125103075,12,60,"L-lysine degradation X","l-lysine degradation x","Degradation"
"PWY-1541",0,0,169.574145386617,9.69414732098388,0,0,0,0,0,0,3.94842281608391,0,0,0,147.317112648281,51.6241260990311,453.357250561962,253.010032292454,0,0,54.4262618562706,453.357250561962,0,9,45,"superpathway of taurine degradation","superpathway of taurine degradation","Degradation"
"PWY-5182",0,532.308360625798,0,0,0,36.1560832234529,0,0,0,63.5455272926627,0,0,0,0,105.702863905672,16.2470135393376,135.873651517107,123.496007111822,0,0,50.6664753607926,532.308360625798,0,9,45,"toluene degradation II (aerobic) (via 4-methylcatechol)","toluene degradation ii (aerobic) (via 4-methylcatechol)","Degradation"
"GALLATE-DEGRADATION-I-PWY",0,0,20.1114336643748,2.45391849529781,0,167.262931034483,77.1676956028726,0,1.65909090909091,0,0,194.240700218818,14.5955006616674,26.7826086956522,81.9793672398911,0,391.900407588336,18.9111445783133,0,0,49.8532399344399,391.900407588336,8.5247095784826,14,70,"gallate degradation II","gallate degradation ii","Degradation"
"PWY-6992",0,0,32.0576396516791,0,0,37.3284354252598,0,0,0,0,18.3196764433403,0,14.696555379725,0,190.793177954594,0,512.331681074529,41.9092898837866,0,0,42.3718227906457,512.331681074529,0,9,45,"1,5-anhydrofructose degradation","1,5-anhydrofructose degradation","Degradation"
"CARNMET-PWY",0,0,0,0,120.315112517369,116.545192247381,0,0,0,0,26.9041156875011,243.936650374797,59.6706333891685,6.88483859618651,22.1440195782345,0,0,66.1938982523939,96.2938578883982,0,37.9444159265715,243.936650374797,3.44241929809326,12,60,"L-carnitine degradation I","l-carnitine degradation i","Degradation"
"TOLUENE-DEG-3-OH-PWY",0,436.498726870436,0,0,0,23.3859218313513,0,0,0,43.9736105790426,0,0,0,0,67.6482502138225,10.1779938503389,85.1826998171808,79.4248133362985,0,0,37.3146008249235,436.498726870436,0,9,45,"toluene degradation to 2-hydroxypentadienoate (via 4-methylcatechol)","toluene degradation to 2-hydroxypentadienoate (via 4-methylcatechol)","Degradation"
"PWY-5181",0,0,0,0,0,38.0086080651236,0,0,0,26.2420395901899,0,135.642510429077,64.064913886216,0,117.656478315844,11.2513814078591,172.085837632491,130.888072158121,0,0,34.7919920742461,172.085837632491,0,10,50,"toluene degradation III (aerobic) (via p-cresol)","toluene degradation iii (aerobic) (via p-cresol)","Degradation"
"ARGDEG-IV-PWY",0,0,23.7694638823076,0,0,0,0,0,0,0,0,667.337714259455,0,0,0,0,0,0,0,0,34.5553589070881,667.337714259455,0,4,20,"L-arginine degradation VIII (arginine oxidase pathway)","l-arginine degradation viii (arginine oxidase pathway)","Degradation"
"PWY-5654",0,370.144642229816,43.0873501264208,0,0,18.1869312995082,88.1419780280933,0,0,50.4348624527124,45.6623710487365,0,0,58.1078312510328,15.8957938999496,0,0,0,0,0,34.4830880168135,370.144642229816,0,10,50,"2-amino-3-carboxymuconate semialdehyde degradation to 2-hydroxypentadienoate","2-amino-3-carboxymuconate semialdehyde degradation to 2-hydroxypentadienoate","Degradation"
"PWY-7098",0,0,22.3996912046075,1.07763928926436,0,0,0,0,0,0,0,6.36349059750972,0,0,76.3062600411734,0,452.480846699391,23.5867298778195,0,0,29.1107328854883,452.480846699391,0,8,40,"vanillin and vanillate degradation II","vanillin and vanillate degradation ii","Degradation"
"P184-PWY",0,0,18.4278497160785,1.24172856160492,0,0,0,0,1.74454267551878,0,0,62.8464264546559,0,0,63.0274789498623,0,409.052165609445,19.9991781467927,0,0,28.8169685056979,409.052165609445,0,9,45,"protocatechuate degradation I (meta-cleavage pathway)","protocatechuate degradation i (meta-cleavage pathway)","Degradation"
"METHYLGALLATE-DEGRADATION-PWY",0,0,18.0085162420128,0.97967561073288,0,4.92018410275267,40.5953935727649,0,1.55716723549488,0,0,65.6611217042541,0,0,53.3805158450917,0,363.843699848571,17.8265190232822,0,0,28.3386396592479,363.843699848571,0.48983780536644,12,60,"methylgallate degradation","methylgallate degradation","Degradation"
"PWY-6672",0,0,205.956980877284,2.2398555775459,0,54.0886365777909,0,0,22.6607051024595,0,0,65.2718691927379,0,39.8693169195384,83.1513770613678,0,33.9078855969376,0,0,0,25.3573313452831,205.956980877284,0,10,50,"cis-geranyl-CoA degradation","cis-geranyl-coa degradation","Degradation"
"PWY-5178",0,0,50.6156772973488,0,0,8.78291939957748,0,76.0895022788363,0,0,0,0,0,53.6451394737596,171.944205041251,8.69660126151204,109.093065356032,27.5312784729846,0,0,25.3199194290651,171.944205041251,0,10,50,"toluene degradation IV (aerobic) (via catechol)","toluene degradation iv (aerobic) (via catechol)","Degradation"
"12DICHLORETHDEG-PWY",0,0,61.8290817333561,5.79283639883833,0,0,0,0,0,0,0,0,0,0,52.3776666019341,0,327.753152160499,13.2662456687519,0,0,23.050949128169,327.753152160499,0,7,35,"1,2-dichloroethane degradation","1,2-dichloroethane degradation","Degradation"
"PWY-5183",0,0,0,0,0,33.3846634156242,0,0,0,23.6194785128092,0,0,0,0,95.4452860508881,8.14161879984159,117.970678587089,65.4578527304629,0,0,17.2009789048358,117.970678587089,0,8,40,"superpathway of aerobic toluene degradation","superpathway of aerobic toluene degradation","Degradation"
"PWY-7295",0,0,9.78440840693026,0,0,0,0,312.905574424695,0,0,0,0,0,0,0,0,17.3126910280556,0,0,0,17.000133692984,312.905574424695,0,5,25,"L-arabinose degradation IV","l-arabinose degradation iv","Degradation"
"14DICHLORBENZDEG-PWY",0,0,0,3.86348122866894,0,2.66557971752909,0,194.671345660683,0,0,7.2633517495396,5.8560973512564,13.3994806887935,0,1.06639061600274,17.0983639036903,20.78590767547,2.39579476097305,32.0058694057227,0,15.0535831379165,194.671345660683,2.53068723925107,14,70,"1,4-dichlorobenzene degradation","1,4-dichlorobenzene degradation","Degradation"
"PWY-6084",0,0,0,3.86348122866894,0,2.66557971752909,0,194.671345660683,0,0,7.2633517495396,5.8560973512564,13.3994806887935,0,1.06639061600274,17.0983639036903,20.78590767547,2.39579476097305,32.0058694057227,0,15.0535831379165,194.671345660683,2.53068723925107,14,70,"3,5-dichlorocatechol degradation","3,5-dichlorocatechol degradation","Degradation"
"PWY66-388",0,0,28.9628485387081,2.99965787718812,0,22.4841633843836,0,0,0,0,0,47.9671997288248,112.04072160391,15.9578818126375,0,5.99945907927481,0,10.4959263838992,0,0,12.3453929204413,112.04072160391,0,10,50,"ceramide degradation by &alpha;-oxidation","ceramide degradation by &alpha;-oxidation","Degradation"
"PWY-5517",0,0,6.55834630940172,0,0,0,0,212.857142857143,0,0,0,0,0,0,0,0,11.5822268487532,0,0,0,11.5498858007649,212.857142857143,0,5,25,"L-arabinose degradation III","l-arabinose degradation iii","Degradation"
"PCPDEG-PWY",0,0,0,0,0,0,0,137.533551272593,0,0,0,11.672251299762,0,0,2.13004612736313,32.0821240226435,41.4530984692822,4.76373963458473,0,0,11.4817405413114,137.533551272593,0,8,40,"pentachlorophenol degradation","pentachlorophenol degradation","Degradation"
"PWY-1361",0,0,36.1439036410795,3.35960536168198,0,3.99864286984184,54.980409661266,0,0,0,0,0,0,0,107.588573167266,0,22.0447215645995,0,0,0,11.4057928132868,107.588573167266,0,8,40,"benzoyl-CoA degradation I (aerobic)","benzoyl-coa degradation i (aerobic)","Degradation"
"PWY-6486",0,0,18.3870077103691,0,0,0,0,194.347826086957,0,0,0,0,0,0,0,0,0,0,0,0,10.6367416898663,194.347826086957,0,4,20,"D-galacturonate degradation II","d-galacturonate degradation ii","Degradation"
"PWY-7446",0,0,0,0,0,19.9644128113879,0,0,0,0,0,182.001133732148,0,4.48730248799651,3.02591921002532,0,0,0,2.11866848891206,0,10.5798718365235,182.001133732148,0,7,35,"sulfoquinovose degradation I","sulfoquinovose degradation i","Degradation"
"PWY-5647",0,0,46.0087411953331,0,0,22.6326781179928,0,0,0,0,45.5283414696854,0,0,35.2928291885871,19.6116768343809,0,0,0,0,0,8.45371334029896,46.0087411953331,0,7,35,"2-nitrobenzoate degradation I","2-nitrobenzoate degradation i","Degradation"
"PWY-6948",0,0,142.538898248455,0,0,2.66653107402087,0,0,0,0,0,0,0,7.7859574481576,11.2787705608029,0,0,0,0,0,8.21350786657181,142.538898248455,0,6,30,"sitosterol degradation to androstenedione","sitosterol degradation to androstenedione","Degradation"
"PWY-6946",0,0,138.881939121416,0,0,0,0,0,0,0,0,0,0,11.2471927835366,10.45885225741,0,0,0,0,0,8.02939920811814,138.881939121416,0,5,25,"cholesterol degradation to androstenedione II (cholesterol dehydrogenase)","cholesterol degradation to androstenedione ii (cholesterol dehydrogenase)","Degradation"
"PWY-7009",0,0,0,0,0,0,92.757022218368,0,0,0,0,0,0,35.0957566477449,0,0,0,0,0,0,6.39263894330564,92.757022218368,0,4,20,"2,2'-dihydroxybiphenyl degradation","2,2'-dihydroxybiphenyl degradation","Degradation"
"PWY-6957",0,0,0,0,0,0,110.591798027985,0,0,0,0,0,0,0,0,0,0,0,0,0,5.52958990139926,110.591798027985,0,3,15,"mandelate degradation to acetyl-CoA","mandelate degradation to acetyl-coa","Degradation"
"PWY-5655",0,0,16.8032062926503,0,0,0,0,0,0,0,0,0,0,26.8766482130667,30.0618900749411,0,0,0,0,0,3.68708722903291,30.0618900749411,0,5,25,"L-tryptophan degradation IX","l-tryptophan degradation ix","Degradation"
"PWY-6505",0,0,17.5291115287193,0,0,0,0,0,0,0,0,0,0,16.5685892863236,29.3812254492615,0,0,0,0,0,3.17394631321522,29.3812254492615,0,5,25,"L-tryptophan degradation XII (Geobacillus)","l-tryptophan degradation xii (geobacillus)","Degradation"
"PWY-5519",0,0,36.189507095163,0,0,0,0,0,0,0,0,2.92511718335749,0,0,0,0,23.716434571237,0,0,0,3.14155294248787,36.189507095163,0,5,25,"D-arabinose degradation III","d-arabinose degradation iii","Degradation"
"PWY-6342",0,0,0,0,0,0,0,0,0,0,0,0,0,57.2794066858038,0,0,0,0,0,0,2.86397033429019,57.2794066858038,0,3,15,"noradrenaline and adrenaline degradation","noradrenaline and adrenaline degradation","Degradation"
"PWY6666-2",0,0,0,0,0,0,0,0,0,0,0,0,0,57.2794066858038,0,0,0,0,0,0,2.86397033429019,57.2794066858038,0,3,15,"dopamine degradation","dopamine degradation","Degradation"
"PWY-1501",0,0,0,0,0,0,53.3514580351196,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66757290175598,53.3514580351196,0,3,15,"mandelate degradation I","mandelate degradation i","Degradation"
"PWY-6210",0,0,6.62394590934525,0,0,0,0,0,0,0,0,0,0,20.1417778791806,15.8957938999496,0,0,0,0,0,2.13307588442377,20.1417778791806,0,5,25,"2-aminophenol degradation","2-aminophenol degradation","Degradation"
"PWY-5652",0,0,6.17725276496685,0,0,0,0,0,0,0,0,0,0,17.6152645346195,10.624254473161,0,0,0,0,0,1.72083858863737,17.6152645346195,0,5,25,"2-amino-3-carboxymuconate semialdehyde degradation to glutaryl-CoA","2-amino-3-carboxymuconate semialdehyde degradation to glutaryl-coa","Degradation"
"M-CRESOL-DEGRADATION-PWY",0,0,13.2645513292603,0,0,0,0,0,0,0,0,0,0,0,18.6583530407737,0,0,0,0,0,1.5961452185017,18.6583530407737,0,4,20,"m-cresol degradation","m-cresol degradation","Degradation"
"PWY-6641",0,0,7.36809253294204,0,0,0,0,0,0,0,0,0,0,0,8.19017810711228,5.14050050237128,7.67075795068366,1.59656425342612,0,0,1.49830466732677,8.19017810711228,0,7,35,"superpathway of sulfolactate degradation","superpathway of sulfolactate degradation","Degradation"
